2016-06-01,6629
2016-06-08,0013
2016-06-15,2081
2016-06-22,1266
2016-06-29,8083
2016-07-06,0533
2016-07-13,4615
2016-07-21,4534
2016-07-27,3997
2016-08-03,6850
2016-08-10,3043
2016-08-17,9955
2016-08-24,5837
2016-08-31,5813
2016-09-07,8325
2016-09-14,4287
2016-09-21,3463
2016-09-28,6598
2016-10-05,4650
2016-10-12,7327
2016-10-19,9535
2016-10-26,0551
2016-11-02,9279
2016-11-09,9722
2016-11-16,9973
2016-11-23,4861
2016-11-30,0779
2016-12-07,9862
2016-12-14,4672
2016-12-21,1667
2016-12-28,7492
2017-01-05,9753
2017-01-11,3247
2017-01-18,2123
2017-01-25,1095
2017-02-01,7420
2017-02-08,0054
2017-02-15,6325
2017-02-22,6219
2017-03-01,8378
2017-03-08,8553
2017-03-15,0700
2017-03-22,0526
2017-03-29,6125
2017-04-05,1999
2017-04-12,2508
2017-04-19,8355
2017-04-26,8661
2017-05-03,0529
2017-05-10,1692
2017-05-17,9831
2017-05-24,8573
2017-05-31,7848
2017-06-07,5044
2017-06-14,8930
2017-06-21,7490
2017-06-28,8435
2017-07-05,0792
2017-07-12,7639
2017-07-19,0270
2017-07-26,3243
2017-08-02,1091
2017-08-09,6805
2017-08-16,8028
2017-08-23,6409
2017-08-30,4416
2017-09-06,7640
2017-09-13,0856
2017-09-20,3452
2017-09-27,3130
2017-10-04,0446
2017-10-11,4513
2017-10-18,2201
2017-10-25,8183
2017-11-01,2115
2017-11-08,9567
2017-11-15,6434
2017-11-22,3106
2017-11-29,9862
2017-12-06,0222
2017-12-13,2667
2017-12-20,5226
2017-12-27,0252
2018-01-03,0756
2018-01-10,1468
2018-01-17,7713
2018-01-24,2989
2018-01-31,2690
2018-02-07,1287
2018-02-14,6809
2018-02-21,3352
2018-02-28,8002
2018-03-07,3047
2018-03-14,1120
2018-03-21,4436
2018-03-28,3393
2018-04-04,9829
2018-04-11,7816
2018-04-18,6903
2018-04-25,8495
2018-05-02,8584
2018-05-09,4243
2018-05-16,8344
2018-05-23,3187
2018-05-30,3459
2018-06-06,8985
2018-06-13,7423
2018-06-20,6145
2018-06-27,6698
2018-07-04,7483
2018-07-11,5416
2018-07-18,0286
2018-07-25,4378
2018-08-01,0198
2018-08-08,3991
2018-08-15,6919
2018-08-22,8630
2018-08-29,9205
2018-09-05,6027
2018-09-12,4566
2018-09-19,5761
2018-09-26,7627
2018-10-03,1588
2018-10-10,9164
2018-10-17,0214
2018-10-24,2743
2018-10-31,0189
2018-11-07,9774
2018-11-14,5707
2018-11-21,5664
2018-11-28,1803
2018-12-05,1544
2018-12-12,9797
2018-12-19,1511
2018-12-26,1449
2019-01-02,2520
2019-01-09,2555
2019-01-16,9560
2019-01-23,5775
2019-01-30,9098
2019-02-06,2403
2019-02-13,6954
2019-02-20,5149
2019-02-27,0077
2019-03-06,9563
2019-03-13,1405
2019-03-20,8755
2019-03-27,1747
2019-04-03,1291
2019-04-10,8263
2019-04-17,8344
2019-04-24,5335
2019-05-02,8760
2019-05-08,1720
2019-05-15,2866
2019-05-22,5241
2019-05-29,7123
2019-06-05,2012
2019-06-12,8806
2019-06-19,7740
2019-06-26,7838
2019-07-10,7467
2019-07-17,3429
2019-07-24,4377
2019-07-31,0605
2019-08-08,1821
2019-08-14,3527
2019-08-21,6543
2019-08-28,4946
2019-09-04,2414
2019-09-11,3732
2019-09-18,0473
2019-09-25,6010
2019-10-02,9309
2019-10-09,1094
2019-10-16,0683
2019-10-23,9119
2019-10-30,5623
2019-11-06,0193
2019-11-13,1169
2019-11-20,7856
2019-11-27,0166
2019-11-28,1803
2019-12-04,5683
2019-12-11,9589
2019-12-18,1946
2019-12-26,7262
2020-01-02,0465
2020-01-08,1998
2020-01-15,8484
2020-01-20,4432
2020-01-29,1614
2020-02-05,8713
2020-02-12,6468
2020-02-19,1532
2020-02-26,8676
2020-03-04,5778
2020-03-11,2074
2020-03-18,8816
2020-05-13,8361
2020-05-20,9708
2020-05-27,8109
2020-06-03,5680
2020-06-10,2897
2020-06-17,5800
2020-06-24,8962
2020-07-01,5956
2020-07-08,0780
2020-07-15,9215
